ANCIENNETE,REVENU_MENSUEL,NB_AFFAIRE,nbr_aff_payante,nbr_aff_gratuite,NB_RPA,NB_AFFAIRE_PP,NB_AFFAIRE_AUTO,NB_AFFAIRE_EDM,NB_aff_digital,NB_CPL,TYPE_CLIENT,CSP_MKT,PHASE_RELATION
18,6250.433914314325,7,4,2,0,5,3,1,2,3,INACTIF,CADRE,RISQUE
38,8208.038284743046,2,4,3,0,1,2,3,0,3,INACTIF,OUVRIER,FIDELISE
227,6877.78186498326,5,8,2,2,4,4,2,1,3,ACTIF,ETUDIANT,FIDELISE
115,5216.396750007825,4,5,0,0,5,3,2,1,3,INACTIF,CADRE,RISQUE
15,3132.229647895001,6,5,1,4,4,4,4,1,1,ACTIF,OUVRIER,FIDELISE
192,4070.905983058259,4,1,2,0,5,2,4,2,2,ACTIF,OUVRIER,NOUVEAU
217,4976.589864643546,5,4,3,3,3,0,1,0,1,INACTIF,OUVRIER,NOUVEAU
119,7158.259654672227,3,3,4,4,7,1,3,0,0,INACTIF,OUVRIER,NOUVEAU
229,5445.336131787813,5,9,2,3,1,3,4,1,2,ACTIF,CADRE,NOUVEAU
28,4187.608090223113,6,2,4,2,6,2,2,2,1,ACTIF,OUVRIER,RISQUE
202,4034.2142285455484,3,8,0,2,0,2,1,0,2,INACTIF,OUVRIER,FIDELISE
39,5360.843582157548,7,6,0,4,1,3,4,2,2,ACTIF,CADRE,NOUVEAU
185,7279.9751244342,4,3,3,1,4,1,4,1,0,ACTIF,CADRE,RISQUE
17,8682.038611550233,2,8,4,1,2,0,0,1,3,INACTIF,OUVRIER,NOUVEAU
231,5088.462803940664,12,8,4,4,3,3,1,0,2,ACTIF,CADRE,FIDELISE
86,5410.513638474804,4,6,3,4,0,0,1,1,2,INACTIF,CADRE,FIDELISE
218,3072.116587685234,2,4,2,3,0,2,3,0,0,INACTIF,ETUDIANT,FIDELISE
126,9378.385138198933,7,8,3,2,4,3,4,1,1,ACTIF,CADRE,NOUVEAU
44,2697.994323687832,1,6,0,4,0,0,1,0,3,ACTIF,ETUDIANT,NOUVEAU
25,7843.3246235611,0,8,4,0,4,4,3,1,1,ACTIF,ETUDIANT,NOUVEAU
145,4769.328093975058,3,2,1,3,7,4,4,1,1,INACTIF,ETUDIANT,RISQUE
13,4301.267012319362,10,8,1,2,0,4,2,2,1,ACTIF,ETUDIANT,RISQUE
212,3279.9928562281466,2,0,0,3,0,0,0,2,3,ACTIF,ETUDIANT,FIDELISE
25,10320.097298814268,9,4,4,2,7,4,3,1,1,INACTIF,CADRE,FIDELISE
68,5942.983246556789,3,1,4,0,5,2,0,0,1,ACTIF,CADRE,NOUVEAU
138,5542.560874208127,6,0,3,2,5,0,2,1,3,ACTIF,CADRE,FIDELISE
67,7273.464719109084,5,2,2,3,4,2,1,2,3,INACTIF,OUVRIER,FIDELISE
233,4198.334548740074,3,6,3,2,3,1,4,0,0,INACTIF,CADRE,RISQUE
109,5503.691910462011,8,2,1,3,0,0,1,1,1,ACTIF,ETUDIANT,FIDELISE
146,5612.6725736242415,4,9,4,4,1,4,0,1,0,INACTIF,OUVRIER,NOUVEAU
111,4475.708535303734,5,9,2,0,7,4,1,2,2,ACTIF,OUVRIER,RISQUE
228,7899.2761583718275,4,8,3,3,2,1,1,0,0,INACTIF,CADRE,NOUVEAU
111,5062.6911770081915,4,2,2,1,7,3,3,0,0,INACTIF,OUVRIER,NOUVEAU
214,2393.735893262341,3,5,1,1,5,1,3,0,0,INACTIF,CADRE,RISQUE
34,4897.005272958252,5,1,2,2,7,4,2,1,0,ACTIF,CADRE,NOUVEAU
111,5998.357343427795,3,7,4,4,6,4,3,2,1,INACTIF,ETUDIANT,FIDELISE
8,3713.0135322247834,7,9,2,4,7,3,3,1,2,INACTIF,OUVRIER,FIDELISE
168,3870.810413659122,2,4,2,1,4,1,3,2,2,INACTIF,OUVRIER,RISQUE
113,4407.481923747919,7,1,3,2,0,2,3,2,3,INACTIF,OUVRIER,FIDELISE
236,7942.471320133921,4,6,2,4,5,1,2,0,2,ACTIF,CADRE,NOUVEAU
83,4525.683954708587,3,2,2,4,3,2,3,1,0,INACTIF,OUVRIER,RISQUE
42,8358.234037102062,3,4,1,2,5,4,3,0,3,ACTIF,ETUDIANT,RISQUE
169,4270.099123703329,8,8,2,3,7,4,0,2,0,ACTIF,OUVRIER,NOUVEAU
101,6150.028272513084,10,0,3,1,1,1,3,2,1,INACTIF,OUVRIER,NOUVEAU
6,4607.514651560497,5,1,3,4,7,4,2,0,1,ACTIF,ETUDIANT,NOUVEAU
180,7008.166340580944,8,4,4,3,4,3,2,0,2,INACTIF,CADRE,RISQUE
26,3263.4516908694413,1,3,1,3,1,0,1,2,0,ACTIF,CADRE,RISQUE
64,6985.718959154463,6,0,0,3,5,2,3,1,0,INACTIF,OUVRIER,NOUVEAU
226,5727.738800619368,2,6,4,3,2,4,4,0,0,ACTIF,ETUDIANT,RISQUE
187,4220.016366445102,4,8,2,0,3,2,1,1,3,ACTIF,ETUDIANT,NOUVEAU
184,5167.557030579699,4,0,1,0,4,1,2,2,3,INACTIF,ETUDIANT,FIDELISE
59,8567.70988206435,8,7,4,2,4,3,1,0,3,INACTIF,CADRE,RISQUE
109,5775.689009761567,7,8,3,1,0,2,4,0,2,ACTIF,CADRE,RISQUE
198,4094.5439681747225,4,1,1,2,1,4,0,2,2,ACTIF,CADRE,RISQUE
229,3090.6134343437748,7,0,1,0,4,0,4,0,0,INACTIF,ETUDIANT,NOUVEAU
121,6510.808546861994,5,5,2,2,1,3,1,0,0,ACTIF,CADRE,RISQUE
33,5891.690494021371,7,6,1,2,2,1,3,1,2,ACTIF,OUVRIER,NOUVEAU
181,6890.041390176447,3,1,1,3,0,4,0,0,3,ACTIF,CADRE,RISQUE
150,2575.5505206203156,4,4,0,4,6,3,4,1,3,INACTIF,OUVRIER,RISQUE
21,3155.4790942170002,8,4,2,0,7,4,3,0,3,ACTIF,CADRE,RISQUE
198,7793.758398503798,7,6,1,0,7,1,4,0,3,INACTIF,OUVRIER,RISQUE
70,6162.683293558681,2,0,1,2,2,1,2,2,3,INACTIF,ETUDIANT,FIDELISE
112,6566.801702475123,2,9,0,4,7,0,3,2,2,ACTIF,CADRE,FIDELISE
4,3574.6259357840936,6,7,0,2,0,3,2,0,1,INACTIF,OUVRIER,FIDELISE
94,3538.025603342163,8,4,3,1,0,0,0,1,1,INACTIF,ETUDIANT,NOUVEAU
75,7482.517316384177,4,2,2,0,1,0,0,2,1,INACTIF,OUVRIER,FIDELISE
190,7576.755309530297,6,8,0,3,6,0,0,2,0,INACTIF,CADRE,NOUVEAU
62,3323.3610259418924,8,2,1,3,6,2,0,2,0,INACTIF,CADRE,FIDELISE
94,2941.2590082943098,6,6,0,3,5,1,2,0,3,INACTIF,CADRE,NOUVEAU
95,5282.814058575112,4,9,4,0,0,0,2,1,0,INACTIF,ETUDIANT,RISQUE
152,3901.303093247988,6,6,3,0,2,2,1,1,2,INACTIF,CADRE,RISQUE
55,3859.646241907949,6,9,3,3,5,2,1,0,1,ACTIF,ETUDIANT,FIDELISE
137,2997.2435071452146,4,7,2,0,2,2,2,2,2,INACTIF,ETUDIANT,NOUVEAU
131,4563.132303439266,4,9,3,3,6,0,0,1,2,ACTIF,CADRE,RISQUE
31,3190.6105147342682,5,7,2,1,5,2,1,1,2,INACTIF,CADRE,RISQUE
40,3309.198193981527,9,3,4,1,2,0,3,0,3,INACTIF,CADRE,FIDELISE
229,6096.783693132609,5,0,1,1,7,3,2,1,3,ACTIF,CADRE,NOUVEAU
36,5389.603531425247,6,3,4,2,1,1,3,1,3,ACTIF,OUVRIER,RISQUE
152,6469.757363064264,9,5,2,2,1,4,0,2,0,ACTIF,OUVRIER,NOUVEAU
223,2201.9331293013875,3,9,2,4,3,0,2,2,3,ACTIF,OUVRIER,NOUVEAU
6,5519.761219659526,10,5,2,4,6,1,1,2,0,ACTIF,ETUDIANT,NOUVEAU
66,9651.275084331675,7,5,1,4,7,0,1,1,2,ACTIF,ETUDIANT,NOUVEAU
212,4755.455031428802,6,6,2,1,6,3,3,2,1,INACTIF,OUVRIER,NOUVEAU
220,7149.4980131445955,5,0,4,1,4,1,2,0,3,ACTIF,CADRE,FIDELISE
75,7132.013697548847,5,9,1,1,3,1,0,2,0,INACTIF,ETUDIANT,FIDELISE
4,7230.397216002551,9,0,4,0,7,2,4,2,0,ACTIF,ETUDIANT,RISQUE
79,5833.323374114646,7,6,1,0,3,0,4,1,3,ACTIF,ETUDIANT,NOUVEAU
134,6632.171965488428,7,3,2,1,0,0,0,2,3,INACTIF,ETUDIANT,NOUVEAU
118,6898.027240026011,5,5,1,3,6,4,1,0,2,INACTIF,OUVRIER,RISQUE
113,6770.892056628715,2,5,0,4,0,2,4,2,0,ACTIF,OUVRIER,NOUVEAU
94,3265.1636529732077,5,8,4,2,3,2,0,2,1,INACTIF,ETUDIANT,RISQUE
230,2085.2310349120266,4,1,0,4,4,4,3,0,2,ACTIF,CADRE,FIDELISE
179,2392.832913170386,7,3,0,3,3,2,1,0,0,ACTIF,OUVRIER,NOUVEAU
62,4959.680015234672,3,3,2,0,1,2,0,2,2,INACTIF,ETUDIANT,NOUVEAU
185,6687.853468845289,3,6,2,1,2,3,3,1,2,ACTIF,OUVRIER,NOUVEAU
194,3291.177444976831,6,0,0,0,3,1,2,0,3,INACTIF,ETUDIANT,NOUVEAU
79,7347.940917168808,3,4,1,0,0,4,4,0,1,INACTIF,CADRE,NOUVEAU
203,4495.449650984227,5,3,2,3,4,3,4,1,1,INACTIF,ETUDIANT,FIDELISE
136,4514.489577611842,3,1,4,0,0,3,4,0,0,ACTIF,ETUDIANT,NOUVEAU
26,3827.786008240799,8,4,0,0,6,3,0,0,2,ACTIF,ETUDIANT,NOUVEAU
179,1730.4272819674525,3,8,4,4,1,2,2,1,3,INACTIF,CADRE,RISQUE
173,5958.628256869294,7,7,4,4,6,4,0,2,0,ACTIF,ETUDIANT,FIDELISE
44,8925.335425677138,5,8,4,3,5,2,0,1,0,ACTIF,ETUDIANT,NOUVEAU
133,5374.670952934874,6,6,0,1,0,2,2,2,0,INACTIF,OUVRIER,NOUVEAU
70,1798.736716610295,4,9,3,4,6,3,3,0,1,INACTIF,ETUDIANT,FIDELISE
154,7060.685623232892,6,6,2,0,5,0,1,0,2,ACTIF,OUVRIER,RISQUE
118,2250.4040197940217,7,1,4,2,0,4,4,2,2,INACTIF,ETUDIANT,FIDELISE
68,3081.931206021629,10,2,0,4,4,4,2,1,3,ACTIF,CADRE,FIDELISE
19,5023.323655372858,7,9,3,2,6,3,3,0,1,ACTIF,CADRE,RISQUE
212,5745.686877080396,6,7,0,1,5,3,2,1,1,INACTIF,CADRE,FIDELISE
225,3482.6719976663435,4,1,2,0,4,1,1,2,0,INACTIF,ETUDIANT,RISQUE
20,4945.367886868039,6,6,0,4,0,3,2,2,3,ACTIF,CADRE,RISQUE
113,6930.324801521369,2,5,1,1,0,2,2,2,0,ACTIF,CADRE,NOUVEAU
140,7204.357769616037,2,9,1,3,3,3,3,1,3,ACTIF,ETUDIANT,NOUVEAU
47,8002.912843628529,3,3,4,1,1,4,4,1,3,INACTIF,OUVRIER,FIDELISE
1,9318.837304586988,9,3,0,3,5,0,4,2,1,INACTIF,ETUDIANT,NOUVEAU
90,7119.778643322234,4,2,0,3,3,0,3,0,1,INACTIF,ETUDIANT,RISQUE
142,5066.526971191519,7,5,4,4,4,2,3,2,2,INACTIF,OUVRIER,RISQUE
64,7218.627582245945,8,2,4,2,3,0,0,0,2,ACTIF,CADRE,FIDELISE
38,6433.432468010364,6,8,3,3,3,3,0,0,2,ACTIF,ETUDIANT,FIDELISE
37,6512.7339550525085,3,3,0,0,7,0,1,0,1,ACTIF,OUVRIER,NOUVEAU
126,5854.437570143371,6,3,2,4,5,3,0,1,0,ACTIF,OUVRIER,FIDELISE
139,3675.891795692187,3,1,2,3,0,1,0,0,3,INACTIF,CADRE,FIDELISE
100,3443.8071843561397,7,1,2,4,0,4,2,0,3,INACTIF,ETUDIANT,FIDELISE
77,5305.763597849715,6,6,4,0,5,2,2,2,2,INACTIF,OUVRIER,RISQUE
235,5797.820151692744,2,4,4,4,1,1,3,0,3,ACTIF,ETUDIANT,NOUVEAU
3,4141.118154136574,1,2,4,4,7,0,4,0,3,ACTIF,ETUDIANT,RISQUE
161,6346.683897217151,2,5,2,3,7,2,1,2,1,INACTIF,CADRE,RISQUE
134,9661.531808078378,5,5,3,1,2,3,0,1,1,ACTIF,ETUDIANT,FIDELISE
178,2011.338561443485,4,0,1,4,2,1,2,0,3,ACTIF,CADRE,RISQUE
10,6664.488955127521,5,2,0,3,5,4,4,1,0,ACTIF,OUVRIER,NOUVEAU
5,5368.05075821838,8,4,1,0,7,4,0,2,2,ACTIF,CADRE,NOUVEAU
151,6401.3111106693095,4,6,0,0,5,1,4,1,3,ACTIF,CADRE,NOUVEAU
138,4638.570599079418,6,3,4,1,3,1,2,0,3,INACTIF,OUVRIER,RISQUE
172,5207.880229905666,3,7,2,0,7,1,3,1,2,INACTIF,CADRE,RISQUE
130,5759.000902016198,4,2,1,3,1,0,0,1,1,ACTIF,CADRE,RISQUE
13,4896.732232929478,8,5,4,1,1,4,0,2,2,ACTIF,OUVRIER,NOUVEAU
168,2458.9173652602026,5,5,0,3,4,4,1,2,0,ACTIF,CADRE,NOUVEAU
130,5032.169938711094,7,8,1,1,0,0,0,2,3,INACTIF,ETUDIANT,NOUVEAU
84,2667.132743607612,2,3,1,1,6,2,2,2,3,ACTIF,CADRE,RISQUE
65,6806.386221160619,5,6,1,3,5,4,4,2,3,ACTIF,CADRE,NOUVEAU
63,1768.9097978437553,10,9,1,1,6,2,4,2,2,ACTIF,ETUDIANT,NOUVEAU
101,7557.3087589117795,4,0,1,3,5,2,3,2,0,ACTIF,CADRE,FIDELISE
73,6359.126000406959,5,0,4,0,5,2,3,2,3,INACTIF,OUVRIER,RISQUE
17,6366.7772314677895,3,1,0,0,5,4,2,1,1,ACTIF,OUVRIER,RISQUE
9,1171.380264304321,3,3,0,4,4,3,4,2,0,INACTIF,ETUDIANT,NOUVEAU
203,4842.801123816887,8,5,3,2,2,2,3,1,0,ACTIF,OUVRIER,FIDELISE
143,7807.12685731972,3,3,2,2,1,3,3,0,0,ACTIF,CADRE,FIDELISE
152,4462.784041939411,7,5,1,0,6,0,1,2,0,ACTIF,OUVRIER,NOUVEAU
38,3343.875700072572,8,1,0,4,2,3,1,0,1,ACTIF,CADRE,FIDELISE
163,4226.659809988576,4,8,2,2,0,3,2,2,0,ACTIF,CADRE,NOUVEAU
94,5363.444754721324,5,2,2,3,0,1,2,0,1,ACTIF,CADRE,RISQUE
95,3797.259099374378,6,6,4,3,5,2,2,1,2,INACTIF,CADRE,FIDELISE
49,7967.634464178587,1,0,1,1,7,4,2,2,2,ACTIF,CADRE,FIDELISE
69,5370.6649400192155,2,7,3,2,6,1,4,1,2,INACTIF,OUVRIER,FIDELISE
62,4388.8613041041435,3,3,2,3,0,3,0,0,2,INACTIF,CADRE,NOUVEAU
188,2897.3129463288415,4,4,4,2,2,0,2,1,1,ACTIF,ETUDIANT,RISQUE
236,6468.893210557876,4,6,1,1,7,4,1,2,3,INACTIF,ETUDIANT,FIDELISE
178,6423.332589422726,4,2,0,0,6,0,0,1,1,ACTIF,ETUDIANT,RISQUE
78,3915.5821876306163,3,8,3,4,1,3,0,1,2,ACTIF,OUVRIER,RISQUE
117,1027.34194337171,5,8,1,1,6,0,4,0,3,ACTIF,ETUDIANT,FIDELISE
120,6321.524379151769,5,7,4,1,4,1,3,0,3,ACTIF,CADRE,RISQUE
203,5126.393217477996,2,0,4,1,1,0,0,2,3,INACTIF,OUVRIER,NOUVEAU
137,6172.142335851338,6,1,4,4,1,1,4,0,3,INACTIF,OUVRIER,NOUVEAU
162,9414.349067279276,3,1,4,3,3,2,4,1,0,ACTIF,CADRE,NOUVEAU
76,5446.3363125818805,4,2,4,2,1,4,4,0,2,INACTIF,ETUDIANT,RISQUE
227,4472.322766314456,3,1,3,0,4,0,2,2,2,ACTIF,CADRE,NOUVEAU
35,3205.3560647033196,6,0,2,0,3,1,3,0,2,ACTIF,ETUDIANT,FIDELISE
1,4875.156417009902,4,4,2,4,1,3,2,2,1,INACTIF,ETUDIANT,RISQUE
40,5821.154699231282,1,5,0,0,3,3,1,2,2,ACTIF,ETUDIANT,NOUVEAU
64,5606.614841197521,9,6,2,4,6,1,3,1,2,INACTIF,ETUDIANT,NOUVEAU
150,8946.930680134206,7,9,4,4,1,4,2,1,2,INACTIF,ETUDIANT,NOUVEAU
60,6498.171130931885,5,6,2,2,0,2,3,1,1,ACTIF,CADRE,NOUVEAU
64,5230.398256985581,4,1,2,2,0,2,1,2,2,INACTIF,OUVRIER,FIDELISE
93,4086.8788423330543,2,6,4,4,1,4,2,0,2,INACTIF,OUVRIER,NOUVEAU
72,6033.345527566641,4,1,3,2,6,0,3,0,0,ACTIF,OUVRIER,FIDELISE
11,3685.9836832346814,5,1,4,3,3,1,1,2,2,INACTIF,CADRE,RISQUE
105,5859.662159075813,4,5,2,1,4,2,4,2,3,INACTIF,CADRE,FIDELISE
229,6474.8278538096865,6,5,2,0,0,4,3,0,1,INACTIF,OUVRIER,NOUVEAU
14,5067.095554457105,3,7,0,0,3,2,1,0,3,INACTIF,ETUDIANT,NOUVEAU
60,4239.427111869716,7,4,4,0,7,2,4,2,0,ACTIF,OUVRIER,RISQUE
30,1129.406305330188,5,4,0,0,4,0,1,0,2,ACTIF,OUVRIER,FIDELISE
35,7787.6734528407815,6,9,0,3,3,2,0,0,1,INACTIF,ETUDIANT,NOUVEAU
213,6306.600780490563,7,0,1,3,1,1,1,2,0,INACTIF,ETUDIANT,FIDELISE
165,6355.234563169564,2,3,0,1,0,4,2,2,1,ACTIF,ETUDIANT,NOUVEAU
5,2377.2953284454,6,0,2,4,0,0,2,1,3,ACTIF,CADRE,RISQUE
83,8259.677399480115,4,9,2,2,0,0,2,1,0,INACTIF,ETUDIANT,FIDELISE
123,4569.56626676384,6,4,1,1,1,4,2,0,1,INACTIF,OUVRIER,NOUVEAU
78,4922.409394601028,3,7,1,0,4,1,0,2,3,ACTIF,OUVRIER,RISQUE
154,3361.4262891623493,6,0,4,2,7,2,0,0,0,INACTIF,OUVRIER,NOUVEAU
62,1926.1085373203036,8,2,1,1,4,2,0,2,2,INACTIF,OUVRIER,NOUVEAU
132,7814.692623447134,3,0,3,0,5,1,4,0,2,INACTIF,ETUDIANT,RISQUE
89,8073.19473879525,7,5,2,1,5,3,3,0,3,INACTIF,CADRE,FIDELISE
237,5168.943697293345,15,9,2,0,6,4,2,2,2,ACTIF,OUVRIER,FIDELISE
42,4141.2308603873,7,0,1,0,0,1,3,1,2,ACTIF,ETUDIANT,RISQUE
89,4745.911661731484,6,9,1,3,5,2,2,1,0,ACTIF,ETUDIANT,RISQUE
146,4800.770019928901,3,2,2,0,6,4,2,2,0,ACTIF,CADRE,RISQUE
40,3100.2805556408034,2,4,1,1,4,4,2,0,0,ACTIF,CADRE,RISQUE
72,4915.489569112319,5,4,4,2,5,2,0,0,0,ACTIF,ETUDIANT,FIDELISE
39,5806.203985868651,6,1,1,3,5,1,4,0,0,ACTIF,OUVRIER,RISQUE
104,7536.3144952975035,6,2,1,2,0,3,2,2,0,ACTIF,OUVRIER,RISQUE
14,5528.488328027424,4,8,4,4,4,4,2,1,2,ACTIF,CADRE,FIDELISE
32,2347.2965822011283,1,0,4,2,6,4,2,2,0,INACTIF,ETUDIANT,NOUVEAU
179,6207.095726397353,6,0,4,4,0,4,1,1,1,ACTIF,OUVRIER,NOUVEAU
125,4988.138876660493,8,1,2,4,4,1,2,1,1,INACTIF,ETUDIANT,FIDELISE
166,8240.819387967733,2,7,1,3,3,4,0,2,3,INACTIF,ETUDIANT,FIDELISE
97,8358.915604088015,2,5,4,2,0,2,0,1,1,INACTIF,OUVRIER,FIDELISE
23,8428.908624534599,2,3,4,0,5,2,3,1,0,ACTIF,OUVRIER,FIDELISE
63,4376.824129253441,5,6,2,3,6,0,0,1,2,INACTIF,OUVRIER,RISQUE
143,9479.710146675116,7,5,3,3,6,4,3,0,1,ACTIF,CADRE,RISQUE
225,6201.885009791414,7,8,1,0,6,3,4,2,0,ACTIF,CADRE,FIDELISE
153,8752.760811337266,9,5,3,2,5,0,1,0,0,ACTIF,ETUDIANT,NOUVEAU
145,4494.760772336481,4,1,3,3,0,4,0,2,2,INACTIF,OUVRIER,NOUVEAU
225,4902.806524780747,7,2,4,4,5,4,2,0,0,INACTIF,OUVRIER,FIDELISE
239,6048.0547053441705,5,8,2,0,7,1,4,1,0,ACTIF,ETUDIANT,FIDELISE
194,5803.75521922788,7,6,1,1,2,1,2,0,1,INACTIF,OUVRIER,NOUVEAU
206,8009.62388693834,7,5,1,3,0,2,3,0,1,ACTIF,OUVRIER,NOUVEAU
53,5035.741362903092,3,4,1,4,4,0,3,2,3,INACTIF,OUVRIER,RISQUE
104,7829.229980620713,5,2,3,2,6,0,1,2,3,INACTIF,CADRE,NOUVEAU
104,6964.469014265307,5,3,0,2,3,0,4,0,1,INACTIF,ETUDIANT,NOUVEAU
179,5073.215562785703,5,0,2,0,3,2,3,2,1,ACTIF,OUVRIER,NOUVEAU
39,6809.353234964627,5,4,0,4,4,3,2,1,3,INACTIF,CADRE,NOUVEAU
179,4553.469906333902,8,6,3,0,1,3,0,1,3,ACTIF,CADRE,RISQUE
198,10200.411600011443,2,1,4,3,6,3,0,1,1,INACTIF,ETUDIANT,RISQUE
134,1000.0,6,7,0,0,5,0,4,2,0,INACTIF,OUVRIER,RISQUE
67,6845.886408990078,6,9,0,1,0,4,4,2,0,ACTIF,CADRE,NOUVEAU
135,1970.8081814459056,6,5,2,0,6,0,3,0,2,INACTIF,CADRE,RISQUE
179,5048.6865935638625,1,9,3,0,3,4,0,2,1,ACTIF,ETUDIANT,FIDELISE
200,5328.783821057508,10,2,2,3,7,1,1,0,1,ACTIF,CADRE,RISQUE
42,8515.267117827369,5,1,4,4,7,2,1,2,1,INACTIF,OUVRIER,NOUVEAU
192,4115.695575846219,3,7,1,1,4,3,1,2,1,ACTIF,CADRE,NOUVEAU
15,8116.023831323556,0,3,3,0,3,0,1,0,1,INACTIF,CADRE,FIDELISE
111,3142.3667195504063,7,6,4,3,6,0,3,1,3,ACTIF,OUVRIER,RISQUE
157,8193.339447509732,4,6,4,3,6,1,2,2,3,ACTIF,CADRE,FIDELISE
33,4551.309116193054,6,9,0,3,6,4,1,0,0,INACTIF,ETUDIANT,NOUVEAU
222,5646.869038482238,4,8,2,4,6,3,3,2,0,ACTIF,CADRE,RISQUE
231,4827.242673779192,2,9,0,0,3,2,1,2,1,ACTIF,ETUDIANT,RISQUE
155,8064.726948231208,4,7,0,2,6,4,1,2,3,ACTIF,ETUDIANT,RISQUE
164,7675.479686467495,9,7,1,1,4,4,2,2,0,ACTIF,OUVRIER,FIDELISE
157,6387.003441169049,4,6,2,2,2,3,1,2,1,INACTIF,ETUDIANT,NOUVEAU
38,3196.263230826452,5,9,1,4,3,2,3,0,2,INACTIF,CADRE,RISQUE
185,4069.9562639395144,8,4,4,0,3,3,3,2,1,INACTIF,OUVRIER,FIDELISE
97,3442.8469489877493,2,8,1,2,1,3,0,0,2,ACTIF,ETUDIANT,FIDELISE
229,1003.7142264156737,2,6,4,2,2,0,4,0,2,ACTIF,ETUDIANT,RISQUE
155,8022.636203700093,5,2,0,2,7,2,1,1,1,INACTIF,ETUDIANT,FIDELISE
183,4844.352947314606,4,5,1,1,1,4,1,0,1,INACTIF,CADRE,NOUVEAU
33,4823.012071415405,8,2,2,0,4,3,3,0,1,INACTIF,CADRE,RISQUE
196,8492.204466851119,6,5,1,3,6,1,1,1,1,ACTIF,ETUDIANT,FIDELISE
86,4548.022795227265,9,7,4,0,7,2,3,2,0,INACTIF,OUVRIER,FIDELISE
66,3819.058128628138,7,8,3,2,7,1,0,1,0,ACTIF,CADRE,RISQUE
10,5050.508758970031,2,1,2,0,6,4,1,2,2,ACTIF,OUVRIER,FIDELISE
5,3234.6618962462076,8,5,4,3,5,2,0,2,1,INACTIF,CADRE,NOUVEAU
123,6188.7115385759125,3,2,3,1,6,0,0,0,0,ACTIF,OUVRIER,FIDELISE
74,4752.675843471659,5,6,2,0,0,2,4,2,0,INACTIF,OUVRIER,NOUVEAU
97,4485.457178812375,4,3,3,0,4,4,3,1,3,INACTIF,ETUDIANT,RISQUE
118,4312.193655959396,5,4,0,1,2,0,0,1,3,ACTIF,ETUDIANT,RISQUE
38,5287.557012315978,4,9,0,1,5,4,3,2,0,ACTIF,ETUDIANT,FIDELISE
141,5666.962251039702,8,5,1,2,4,2,4,1,2,INACTIF,ETUDIANT,NOUVEAU
159,4460.049823184956,0,7,1,2,2,4,3,1,0,INACTIF,OUVRIER,FIDELISE
47,4782.468127809707,7,1,1,1,5,2,4,0,1,INACTIF,ETUDIANT,NOUVEAU
228,5336.954346361302,4,3,1,3,1,0,1,0,0,INACTIF,CADRE,RISQUE
109,5135.163728920922,5,3,3,2,3,2,4,0,3,INACTIF,ETUDIANT,RISQUE
216,5562.151933750028,2,5,2,3,4,4,4,2,3,INACTIF,ETUDIANT,RISQUE
180,4146.658393503973,3,3,2,1,6,4,4,0,1,ACTIF,CADRE,RISQUE
184,7509.185818252981,3,4,1,0,4,4,2,1,0,ACTIF,ETUDIANT,NOUVEAU
15,5693.656354819034,1,4,0,1,5,1,0,0,1,ACTIF,ETUDIANT,NOUVEAU
157,4492.306494350246,3,7,4,1,3,1,3,1,2,INACTIF,ETUDIANT,FIDELISE
136,6188.768434757069,4,3,1,4,4,1,3,0,3,ACTIF,CADRE,FIDELISE
5,5351.262802362571,4,5,1,1,6,3,2,1,0,INACTIF,CADRE,FIDELISE
157,2032.347291032664,7,6,0,2,4,2,1,0,0,INACTIF,ETUDIANT,FIDELISE
47,6181.905380443252,9,7,4,0,5,1,0,0,2,ACTIF,CADRE,FIDELISE
68,3460.9875952316256,1,8,3,3,7,4,0,0,2,ACTIF,OUVRIER,FIDELISE
76,7368.855566462615,3,9,3,4,0,4,0,0,3,INACTIF,CADRE,RISQUE
173,5016.500722213106,5,7,4,2,5,1,0,1,2,ACTIF,ETUDIANT,NOUVEAU
130,7060.140594782128,1,3,4,0,5,1,2,0,3,INACTIF,CADRE,FIDELISE
155,4239.562893604786,3,3,3,3,7,4,3,2,3,ACTIF,ETUDIANT,NOUVEAU
95,5639.858534281279,5,9,1,0,5,1,1,0,1,ACTIF,OUVRIER,RISQUE
115,7920.487001013753,7,4,1,2,0,3,1,0,1,ACTIF,OUVRIER,NOUVEAU
164,4961.966907170355,4,2,0,0,6,3,1,2,3,ACTIF,ETUDIANT,RISQUE
36,4318.36580252839,6,1,4,1,3,3,2,1,0,ACTIF,CADRE,NOUVEAU
26,6810.081227563579,4,1,1,0,1,0,2,2,1,ACTIF,OUVRIER,RISQUE
43,6771.323193501921,3,8,1,1,4,3,4,1,0,ACTIF,ETUDIANT,RISQUE
27,4402.501733170362,5,7,0,2,7,4,2,2,2,INACTIF,ETUDIANT,RISQUE
69,1529.0779591644755,4,5,4,4,5,0,0,2,0,ACTIF,OUVRIER,RISQUE
148,4279.954045003288,4,8,0,1,4,4,3,2,2,INACTIF,ETUDIANT,FIDELISE
11,6854.719043372844,4,4,0,0,1,4,1,1,3,INACTIF,OUVRIER,FIDELISE
74,3949.931621152552,5,9,3,0,4,1,2,0,3,ACTIF,OUVRIER,RISQUE
104,5478.1243259676085,4,0,0,0,1,2,3,0,3,INACTIF,CADRE,NOUVEAU
38,4185.0301240673125,8,7,4,2,3,3,0,2,2,ACTIF,ETUDIANT,NOUVEAU
